"VALUES","CLASS"
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67663547543003e-141,0
1.63240811537991e-113,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
1.63240811537991e-113,0
1.63240811537991e-113,0
1.63240811537991e-113,0
1.63236539942818e-113,0
2.97206179613729e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
2.67656658920307e-141,0
