"VALUES","CLASS"
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.0338342694741e-14,0
1.03383426947502e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.00225972191478e-31,0
1.57832523586627e-38,0
1.57832523586627e-38,0
1.57832523586627e-38,0
1.57832523586627e-38,0
1.57832523586627e-38,0
1.57832843081239e-38,0
1.5783254257932e-38,0
1.57832523586627e-38,0
1.57834972467233e-38,0
8.27186818160717e-19,0
6.43462040891829e-19,0
1.03132128091802e-14,0
1.03383149686755e-14,0
1.03383426946852e-14,0
1.03383426947511e-14,0
1.0338342694751e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.0338342694751e-14,0
1.03383426947509e-14,0
1.03383426947511e-14,0
1.03383426947508e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947515e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
1.03383426947511e-14,0
